timestamp,lat,lon,TSURF,MIR,PRECTOT,SPEEDMAX,fire_count,timestep
2017-01-04 12:00:00,36.0,-120.0,285.2545,0.176,0.0008025,11.07,-20.0,12
2017-01-04 12:00:00,36.0,-119.375,283.1497,0.2119,0.0052,9.98,-20.0,12
2017-01-04 12:00:00,36.0,-118.75,277.78555,0.2184,0.006424,4.94,-20.0,12
2017-01-04 12:00:00,36.0,-118.125,275.00958,0.1071,0.00224,12.06,-20.0,12
2017-01-04 12:00:00,36.0,-117.5,279.62524,0.0682,6.9e-06,12.41,-20.0,12
2017-01-04 12:00:00,36.0,-116.875,281.9345,0.0626,9.4e-06,10.625,-20.0,12
2017-01-04 12:00:00,36.0,-116.25,281.5152,0.0796,7.8e-06,8.45,-20.0,12
2017-01-04 12:00:00,36.0,-115.625,279.0626,0.1035,6.32e-05,10.68,-20.0,12
2017-01-04 12:00:00,36.0,-115.0,283.94556,0.0752,2.4e-07,10.93,-20.0,12
2017-01-04 12:00:00,36.0,-114.375,283.29114,0.0728,1e-07,8.32,-20.0,12
2017-01-04 12:00:00,36.0,-113.75,280.1482,0.0995,2.39e-05,9.52,-20.0,12
2017-01-04 12:00:00,36.5,-123.75,270.60733,0.8,0.001049,9.56,-20.0,12
2017-01-04 12:00:00,36.5,-123.125,270.60733,0.8,0.001991,11.91,-20.0,12
2017-01-04 12:00:00,36.5,-122.5,270.60733,0.8,0.003193,12.45,-20.0,12
2017-01-04 12:00:00,36.5,-121.875,286.43622,0.2319,0.004913,10.94,-20.0,12
2017-01-04 12:00:00,36.5,-121.25,284.9256,0.2324,0.003044,10.164,-20.0,12
2017-01-04 12:00:00,36.5,-120.625,285.4668,0.2244,0.001522,12.09,-20.0,12
2017-01-04 12:00:00,36.5,-120.0,284.43243,0.1131,0.005848,10.52,0.04254,12
2017-01-04 12:00:00,36.5,-119.375,279.91626,0.2737,0.011154,9.94,-20.0,12
2017-01-04 12:00:00,36.5,-118.75,273.9651,0.2747,0.01726,6.23,-20.0,12
2017-01-04 12:00:00,36.5,-118.125,273.76862,0.0694,0.000813,13.49,-20.0,12
2017-01-04 12:00:00,36.5,-117.5,279.7024,0.06018,6.7e-06,8.48,-20.0,12
2017-01-04 12:00:00,36.5,-116.875,281.0777,0.0543,1.76e-05,7.332,-20.0,12
2017-01-04 12:00:00,36.5,-116.25,279.7757,0.0857,3.44e-05,9.6,-20.0,12
2017-01-04 12:00:00,36.5,-115.625,276.75153,0.0904,0.0001721,11.21,-20.0,12
2017-01-04 12:00:00,36.5,-115.0,279.6631,0.08673,1.9e-06,7.805,-20.0,12
