timestamp,lat,lon,T2M,MIR,PRECTOT,SPEEDMAX,fire_count,timestep
2017-11-23 00:00:00,37.5,-117.5,286.2,0.01011,0.0,5.582,-20.0,12
2017-11-23 00:00:00,37.5,-116.875,285.2,0.0086,0.0,5.76,-20.0,12
2017-11-23 00:00:00,37.5,-116.25,284.8,0.0109,0.0,5.133,-20.0,12
2017-11-23 00:00:00,37.5,-115.625,285.2,0.012146,0.0,4.27,-20.0,12
2017-11-23 00:00:00,37.5,-115.0,285.2,0.01182,0.0,5.562,-20.0,12
2017-11-23 00:00:00,37.5,-114.375,283.0,0.01776,0.0,8.56,-20.0,12
2017-11-23 00:00:00,37.5,-113.75,282.0,0.01884,0.0,8.59,-20.0,12
2017-11-23 00:00:00,38.0,-123.75,288.8,0.8,9.24e-06,3.78,-20.0,12
2017-11-23 00:00:00,38.0,-123.125,288.5,0.0,1.66e-05,3.074,-20.0,12
2017-11-23 00:00:00,38.0,-122.5,288.0,0.02107,9.1e-06,3.678,-20.0,12
2017-11-23 00:00:00,38.0,-121.875,287.5,0.01859,0.0,3.94,-20.0,12
2017-11-23 00:00:00,38.0,-121.25,288.8,0.02016,0.0,4.906,-20.0,12
2017-11-23 00:00:00,38.0,-120.625,290.0,0.02061,0.0,5.004,-20.0,12
2017-11-23 00:00:00,38.0,-120.0,284.8,0.02632,0.0,5.203,-20.0,12
2017-11-23 00:00:00,38.0,-119.375,276.5,0.01726,0.0,6.09,-20.0,12
2017-11-23 00:00:00,38.0,-118.75,281.0,0.014336,0.0,7.633,-20.0,12
2017-11-23 00:00:00,38.0,-118.125,284.8,0.00884,0.0,4.13,-20.0,12
2017-11-23 00:00:00,38.0,-117.5,284.5,0.007492,0.0,5.965,-20.0,12
2017-11-23 00:00:00,38.0,-116.875,283.8,0.00968,0.0,5.703,-20.0,12
2017-11-23 00:00:00,38.0,-116.25,284.0,0.01143,0.0,4.668,-20.0,12
2017-11-23 00:00:00,38.0,-115.625,283.5,0.01202,0.0,4.676,-20.0,12
2017-11-23 00:00:00,38.0,-115.0,283.8,0.011505,0.0,5.555,-20.0,12
2017-11-23 00:00:00,38.0,-114.375,281.5,0.01572,0.0,7.29,-20.0,12
2017-11-23 00:00:00,38.0,-113.75,281.5,0.01813,0.0,6.684,-20.0,12
2017-11-23 00:00:00,38.5,-123.75,288.2,0.0,6.1e-06,4.215,-20.0,12
2017-11-23 00:00:00,38.5,-123.125,288.0,0.02957,1.09e-05,2.406,-20.0,12
2017-11-23 00:00:00,38.5,-122.5,287.0,0.02487,3e-06,4.117,-20.0,12
2017-11-23 00:00:00,38.5,-121.875,287.8,0.02098,0.0,4.52,-20.0,12
2017-11-23 00:00:00,38.5,-121.25,289.0,0.02141,0.0,4.78,-20.0,12
2017-11-23 00:00:00,38.5,-120.625,287.8,0.03009,0.0,5.516,-20.0,12
2017-11-23 00:00:00,38.5,-120.0,280.0,0.02606,0.0,6.832,-20.0,12
2017-11-23 00:00:00,38.5,-119.375,279.2,0.01651,0.0,7.117,-20.0,12
2017-11-23 00:00:00,38.5,-118.75,284.0,0.01178,0.0,5.754,-20.0,12
2017-11-23 00:00:00,38.5,-118.125,284.0,0.00836,0.0,5.855,-20.0,12
2017-11-23 00:00:00,38.5,-117.5,282.8,0.00965,0.0,6.652,-20.0,12
2017-11-23 00:00:00,38.5,-116.875,281.8,0.01419,0.0,5.516,-20.0,12
2017-11-23 00:00:00,38.5,-116.25,283.0,0.01119,0.0,3.932,-20.0,12
2017-11-23 00:00:00,38.5,-115.625,283.5,0.012665,0.0,4.652,-20.0,12
2017-11-23 00:00:00,38.5,-115.0,282.5,0.0139,0.0,5.176,-20.0,12
2017-11-23 00:00:00,38.5,-114.375,280.8,0.014984,0.0,5.312,-20.0,12
2017-11-23 00:00:00,38.5,-113.75,281.2,0.01377,0.0,4.73,-20.0,12
2017-11-23 00:00:00,39.0,-123.75,288.0,0.0,4.73e-05,4.35,-20.0,12
2017-11-23 00:00:00,39.0,-123.125,287.2,0.0,2.99e-05,3.115,-20.0,12
2017-11-23 00:00:00,39.0,-122.5,287.0,0.0219,8e-07,4.24,-20.0,12
2017-11-23 00:00:00,39.0,-121.875,288.8,0.01881,0.0,3.506,-20.0,12
2017-11-23 00:00:00,39.0,-121.25,289.5,0.02518,0.0,4.055,-20.0,12
2017-11-23 00:00:00,39.0,-120.625,284.5,0.03038,0.0,6.047,2.0,12
2017-11-23 00:00:00,39.0,-120.0,281.0,0.02194,0.0,5.99,-20.0,12
2017-11-23 00:00:00,39.0,-119.375,285.0,0.01367,0.0,5.49,-20.0,12
2017-11-23 00:00:00,39.0,-118.75,286.0,0.00845,0.0,4.715,-20.0,12
2017-11-23 00:00:00,39.0,-118.125,284.5,0.00903,0.0,8.55,-20.0,12
2017-11-23 00:00:00,39.0,-117.5,282.0,0.01449,0.0,8.24,-20.0,12
2017-11-23 00:00:00,39.0,-116.875,280.5,0.011284,0.0,7.207,-20.0,12
2017-11-23 00:00:00,39.0,-116.25,280.0,0.013885,0.0,6.14,-20.0,12
2017-11-23 00:00:00,39.0,-115.625,281.0,0.01203,0.0,4.445,-20.0,12
2017-11-23 00:00:00,39.0,-115.0,281.0,0.01697,0.0,4.414,-20.0,12
2017-11-23 00:00:00,39.0,-114.375,280.5,0.01622,0.0,4.098,-20.0,12
2017-11-23 00:00:00,39.0,-113.75,281.5,0.01045,0.0,4.89,-20.0,12
2017-11-23 00:00:00,39.5,-123.75,287.8,0.0,0.0001134,4.555,-20.0,12
2017-11-23 00:00:00,39.5,-123.125,285.8,0.0,5.233e-05,3.572,-20.0,12
2017-11-23 00:00:00,39.5,-122.5,287.8,0.01599,2.1e-06,4.504,-20.0,12
2017-11-23 00:00:00,39.5,-121.875,289.8,0.01308,0.0,5.105,-20.0,12
2017-11-23 00:00:00,39.5,-121.25,286.5,0.03552,0.0,5.42,-20.0,12
2017-11-23 00:00:00,39.5,-120.625,281.5,0.0321,0.0,6.066,-20.0,12
2017-11-23 00:00:00,39.5,-120.0,281.8,0.0213,0.0,5.67,-20.0,12
2017-11-23 00:00:00,39.5,-119.375,286.0,0.01107,0.0,3.512,-20.0,12
2017-11-23 00:00:00,39.5,-118.75,286.8,0.01241,0.0,4.656,-20.0,12
2017-11-23 00:00:00,39.5,-118.125,286.5,0.01095,0.0,7.938,-20.0,12
2017-11-23 00:00:00,39.5,-117.5,284.0,0.01442,0.0,7.816,-20.0,12
2017-11-23 00:00:00,39.5,-116.875,282.5,0.01183,0.0,8.58,-20.0,12
2017-11-23 00:00:00,39.5,-116.25,281.5,0.01217,0.0,9.28,-20.0,12
2017-11-23 00:00:00,39.5,-115.625,280.5,0.00906,0.0,7.95,-20.0,12
2017-11-23 00:00:00,39.5,-115.0,280.8,0.00875,0.0,5.71,-20.0,12
2017-11-23 00:00:00,39.5,-114.375,280.5,0.0,0.0,5.016,-20.0,12
2017-11-23 00:00:00,39.5,-113.75,281.5,0.0,0.0,5.39,-20.0,12
2017-11-23 00:00:00,40.0,-123.75,287.0,0.0,0.0002205,4.79,-20.0,12
2017-11-23 00:00:00,40.0,-123.125,284.0,0.0,7.546e-05,3.965,-20.0,12
2017-11-23 00:00:00,40.0,-122.5,288.0,0.02727,6.14e-06,2.69,-20.0,12
2017-11-23 00:00:00,40.0,-121.875,286.8,0.0288,0.0,7.043,-20.0,12
2017-11-23 00:00:00,40.0,-121.25,282.0,0.03078,0.0,5.0,-20.0,12
2017-11-23 00:00:00,40.0,-120.625,280.2,0.02724,0.0,5.934,-20.0,12
2017-11-23 00:00:00,40.0,-120.0,282.5,0.0177,0.0,4.816,-20.0,12
2017-11-23 00:00:00,40.0,-119.375,285.0,0.01115,0.0,3.693,-20.0,12
2017-11-23 00:00:00,40.0,-118.75,286.0,0.008316,0.0,3.89,-20.0,12
2017-11-23 00:00:00,40.0,-118.125,287.0,0.00627,0.0,4.99,-20.0,12
